word_form	frequency	length
regarding	7	9
modifications	7	13
prowadzone	7	10
stage	7	5
protokołu	7	9
organami	7	8
wyżej	7	5
ww	7	2
projekty	7	8
przewidzenie	7	12
dyrektor	7	8
informacyjnych	7	14
devraient	7	9
renewal	7	7
board	7	5
dokonania	7	9
kierunku	7	8
szkolenia	7	9
ramowe	7	6
listopada	7	9
instytucjom	7	11
chwili	7	6
ministra	7	8
okresie	7	7
wykonywanie	7	11
roboczych	7	9
nią	7	3
podjęcie	7	8
dotyczącą	7	9
odpowiedzialność	7	16
dokładnie	7	9
roczne	7	6
dokument	7	8
osobom	7	6
szczegółowe	7	11
dokumentów	7	10
nadużyć	7	7
konferencji	7	11
służby	7	6
mam	7	3
nadzieję	7	8
zostanie	7	8
przejrzystość	7	13
moja	7	4
parlamencie	7	11
obowiązek	7	9
proponowanych	7	13
przedstawić	7	11
biorąc	7	6
prowadzić	7	9
strukturze	7	10
zmierzające	7	11
wykonywaniu	7	11
ostatnie	7	8
podmiotach	7	10
przyszłymi	7	10
zawodowe	7	8
procedur	7	8
charakter	7	9
zastosowanie	7	12
mi	7	2
kandydaturę	7	11
nieprzychylna	7	13
moje	7	4
możliwie	7	8
określenie	7	10
kontrola	7	8
zostaną	7	7
jasne	7	5
obowiązujących	7	14
praca	7	5
konsekwencji	7	12
odpowiednim	7	11
każdej	7	6
głównie	7	7
naukowe	7	7
dotyczącymi	7	11
października	7	12
nim	7	3
czynniki	7	8
wytyczne	7	8
służyć	7	6
stopnia	7	7
wewnętrznym	7	11
sa	7	2
dodanej	7	7
program	7	7
komunikatu	7	10
kurs	7	4
wskaźników	7	10
niektóre	7	8
solidarności	7	12
różnice	7	7
pojednawczy	7	11
waters	7	6
aérienne	7	8
création	7	8
comme	7	5
suite	7	5
objectifs	7	9
son	7	3
autre	7	5
regionach	7	9
gospodarcze	7	11
narzędzia	7	9
obrębie	7	7
dziedzinach	7	11
miejsca	7	7
utworzenie	7	10
leurs	7	5
cohésion	7	8
politiques	7	10
heinz	7	5
kindermann	7	10
leśnictwa	7	9
społeczne	7	9
wielofunkcyjną	7	14
ludności	7	8
ograniczenia	7	12
mise	7	4
ograniczonego	7	13
nsrac	7	5
industry	7	8
promote	7	7
increasing	7	10
wykorzystaniem	7	14
przeszkód	7	9
most	7	4
thermal	7	7
source	7	6
siły	7	4
tradycyjnych	7	12
społeczną	7	9
mobilności	7	10
people	7	6
języków	7	7
optical	7	7
starszych	7	9
mniejszości	7	11
child	7	5
housing	7	7
restrukturyzacjom	7	17
kryteria	6	8
zgodne	6	6
koszty	6	6
taryf	6	5
właściwe	6	8
arnaoutakis	6	11
james	6	5
schroedter	6	10
mojca	6	5
drčar	6	5
murko	6	5
rozporządzeń	6	12
drogowym	6	8
urządzeń	6	8
ocenę	6	5
dorette	6	7
corbey	6	6
florenz	6	7
honeyball	6	9
caroline	6	8
maaten	6	6
vittorio	6	8
prodi	6	5
anja	6	4
weisgerber	6	10
pilar	6	5
wersja	6	6
generalnym	6	10
coordination	6	12
accounts	6	8
economy	6	7
households	6	10
consideration	6	13
major	6	5
institutional	6	13
accepted	6	8
having	6	6
june	6	4
paolo	6	5
piianoora	6	9
kauppi	6	6
margarita	6	9
starkevičiūtė	6	13
usługi	6	6
defined	6	7
zastrzeżenia	6	12
luis	6	4
georg	6	5
jarzembowski	6	12
lichtenberger	6	13
willi	6	5
piecyk	6	6
uznania	6	7
traktowane	6	10
manolis	6	7
mavrommatis	6	11
őry	6	3
zbigniew	6	8
ugrupowania	6	11
zawiera	6	7
provides	6	8
addition	6	8
applying	6	8
aims	6	4
aspects	6	7
result	6	6
relevant	6	8
own	6	3
director	6	8
kolejnych	6	9
wieloletnich	6	12
giles	6	5
chichester	6	10
obywatelskich	6	13
mechanizmów	6	11
małych	6	6
model	6	5
antonio	6	7
white	6	5
język	6	5
realizacja	6	10
potrzeba	6	8
określenia	6	10
przyznawania	6	12
instrumentów	6	12
fundusze	6	8
develop	6	7
fully	6	5
individual	6	10
granting	6	8
growth	6	6
characterised	6	13
focused	6	7
highest	6	7
encourage	6	9
actors	6	6
infrastructure	6	14
firm	6	4
capital	6	7
eligibility	6	11
procurement	6	11
rail	6	4
institutions	6	12
introduction	6	12
cannot	6	6
perspective	6	11
clear	6	5
what	6	4
cofinancing	6	11
led	6	3
form	6	4
longer	6	6
effects	6	7
higher	6	6
across	6	6
process	6	7
taking	6	6
bösch	6	5
szabolcs	6	8
fazakas	6	7
tapio	6	5
zewnątrz	6	8
wibracyjne	6	10
stosowane	6	9
christofer	6	10
fjellner	6	8
uchylającej	6	11
wyznaczonych	6	12
orzeczeń	6	8
posła	6	5
stwierdzenie	6	12
zawartye	6	8
monetarnej	6	10
sposobu	6	7
funkcję	6	7
nicola	6	6
zingaretti	6	10
nicole	6	6
fontaine	6	8
powołanego	6	10
jednorazowego	6	13
przedłużenia	6	12
stosownej	6	9
zainteresowania	6	15
kadencję	6	8
premier	6	7
effet	6	5
ainsi	6	5
how	6	3
had	6	3
pillar	6	6
applied	6	7
appointment	6	11
proposals	6	9
opportunity	6	11
lotniczego	6	10
dotyczącej	6	10
patrick	6	7
kwestionariusza	6	15
obrachunkowemu	6	14
irlandii	6	8
kolegium	6	8
ministerstwie	6	13
prezydencji	6	11
rządu	6	5
doradca	6	7
efogr	6	5
cead	6	4
administracyjnego	6	17
krytycznej	6	10
dokumentach	6	11
był	6	3
uznaje	6	6
nigdy	6	5
sprawę	6	6
podjąć	6	6
tam	6	3
zasadami	6	8
najważniejszych	6	15
oczach	6	6
przystępne	6	10
rola	6	4
wykorzystywane	6	14
tekście	6	7
elementy	6	8
ostatnich	6	9
główne	6	6
jakość	6	6
podobnie	6	8
pomaga	6	6
przedstawianiem	6	15
reakcja	6	7
wezwał	6	6
odgrywa	6	7
źródło	6	6
mój	6	3
tymi	6	4
mogłaby	6	7
rzeczywiście	6	12
reform	6	6
trzy	6	4
kontrole	6	8
unikać	6	6
zobowiązanie	6	12
mogłoby	6	7
informacje	6	10
pracę	6	5
programowania	6	13
projektów	6	9
porozumienia	6	12
wsparcie	6	8
dokumentacji	6	12
pracownikom	6	11
stosowanie	6	10
podejścia	6	9
zgodność	6	8
brak	6	4
postęp	6	6
kandydata	6	9
mśp	6	3
ważną	6	5
udzielania	6	10
środkami	6	8
wartość	6	7
bezpośrednio	6	12
sprawozdawcą	6	12
zasadzie	6	8
obejmować	6	9
przydatne	6	9
zależy	6	6
finansowy	6	9
zawodowych	6	10
przestrzeganie	6	14
sektorach	6	9
drugiej	6	7
standardy	6	9
ramallo	6	7
locales	6	7
choć	6	4
technologie	6	11
wymaga	6	6
władzy	6	6
temu	6	4
wdrożenie	6	9
administracji	6	13
wydajności	6	10
zewnętrznej	6	11
związek	6	7
kontrolne	6	9
grupa	6	5
sobą	6	4
określonymi	6	11
grupach	6	7
komitecie	6	9
konkretnych	6	11
postępów	6	8
lepszego	6	8
prawo	6	5
dążeniu	6	7
stworzenie	6	10
ustanowionej	6	12
onz	6	3
szeregu	6	7
dei	6	3
diritti	6	7
powinni	6	7
dużą	6	4
lokalne	6	7
roland	6	6
ioannis	6	7
gklavakis	6	9
issues	6	6
joint	6	5
scope	6	5
wnioskująca	6	11
wspólnotowej	6	12
dispositions	6	12
licence	6	7
d'un	6	4
éléments	6	8
première	6	8
activité	6	8
qualifications	6	14
contre	6	6
przyjętego	6	10
regionalnym	6	11
zmniejszenie	6	12
zjawiska	6	8
wykorzystywania	6	15
popiera	6	7
międzynarodowym	6	15
politykę	6	8
skutecznego	6	11
inwestycji	6	10
człowieka	6	9
dotkniętych	6	11
poszanowania	6	12
emplois	6	7
si	6	2
andersson	6	9
wpr	6	3
bioróżnorodności	6	16
strategia	6	9
leśna	6	5
ochronie	6	8
pożarami	6	8
przeciwdziałania	6	16
własności	6	9
przyczynia	6	10
większym	6	8
rozumieniu	6	10
służących	6	9
gospodarkę	6	10
carmen	6	6
fraga	6	5
estévez	6	7
kwadrat	6	7
szetlandzki	6	11
gospodarczy	6	11
stecf	6	5
germany	6	7
area	6	4
morskiego	6	9
komunikacie	6	11
low	6	3
large	6	5
habitats	6	8
create	6	6
longterm	6	8
wykorzystujących	6	16
agriculture	6	11
example	6	7
wzrost	6	6
guideline	6	9
reagowania	6	10
artificial	6	10
dziecka	6	7
ludzi	6	5
wśród	6	5
rodzin	6	6
zatytułowany	6	12
pracownicy	6	10
faktycznie	5	10
nakładów	5	8
stosownych	5	10
zwrotu	5	6
terminie	5	8
gurmai	5	6
francesco	5	9
nistelrooij	5	11
olbrycht	5	8
pieper	5	6
francisca	5	9
pleguezuelos	5	12
aguilar	5	7
margie	5	6
sudre	5	5
březina	5	7
eluned	5	6
morgan	5	6
ustawodawstwa	5	13
helmuth	5	7
markov	5	6
harmonizacji	5	12
ruchu	5	5
czynności	5	9
zezwolenie	5	10
rewizji	5	7
zachodzi	5	8
bezzwłocznie	5	12
publiczna	5	9
chris	5	5
davies	5	6
karlheinz	5	9
norbert	5	7
glante	5	6
françoise	5	9
grossetête	5	10
jules	5	5
miroslav	5	8
martínez	5	8
ulmer	5	5
gonzález	5	8
angielska	5	9
sekretarza	5	10
porozumieniu	5	12
publikacji	5	10
developments	5	12
jeanpaul	5	8
john	5	4
sánchez	5	7
anna	5	4
roberts	5	7
sesji	5	5
plenarnej	5	9
etelka	5	6
barsipataky	5	11
costa	5	5
christine	5	9
veyrac	5	6
mathieu	5	7
ewa	5	3
dieterlebrecht	5	14
koch	5	4
bogusław	5	8
dover	5	5
reul	5	4
udzielanej	5	10
polityką	5	8
sam	5	3
milan	5	5
ana	5	3
transgranicznej	5	15
trzeci	5	6
consequently	5	12
applicable	5	10
przedstawicieli	5	15
background	5	10
amounts	5	7
resolution	5	10
greater	5	7
efforts	5	7
among	5	5
recital	5	7
strengthen	5	10
laws	5	4
recitals	5	8
reflect	5	7
international	5	13
setting	5	7
according	5	9
decide	5	6
either	5	6
involved	5	8
adopt	5	5
once	5	4
bernard	5	7
catherine	5	9
określone	5	9
legislacyjnym	5	13
realizowana	5	11
nakazu	5	6
zapłaty	5	7
przewidzianego	5	14
prawne	5	6
medina	5	6
ortega	5	6
dalszej	5	7
zapewniania	5	11
wyższym	5	7
sprawozdawczyni	5	15
starań	5	6
międzynarodowej	5	15
energetycznych	5	14
budżetowych	5	11
rozszerzonej	5	12
strategiczne	5	12
krajami	5	7
supplement	5	10
latter	5	6
adopting	5	8
determining	5	11
contribute	5	10
stimulating	5	11
competitiveness	5	15
developing	5	10
guarantee	5	9
guarantees	5	10
programming	5	11
allocated	5	9
group	5	5
creation	5	8
indeed	5	6
meaning	5	7
appears	5	7
appropriations	5	14
presented	5	9
january	5	7
site	5	4
undertaken	5	10
zbliżenia	5	9
emisji	5	6
przekazanie	5	11
equipment	5	9
five	5	4
year	5	4
przywilejów	5	11
immunitetów	5	11
kwietnia	5	8
zbiór	5	5
francuskiej	5	11
krajowego	5	9
zwrócić	5	7
statystyk	5	9
lutego	5	6
odbywać	5	7
kadencja	5	8
mandat	5	6
service	5	7
règlements	5	10
relatif	5	7
propositions	5	12
legally	5	7
introduce	5	9
selection	5	9
extension	5	9
independence	5	12
zarządzający	5	12
wyniku	5	6
niego	5	5
court	5	5
przyszłych	5	10
dostosowanie	5	12
etniczne	5	8
dóbr	5	4
rosa	5	4
kwalifikacje	5	12
przychylną	5	10
koordynację	5	11
ministrem	5	9
odpowiedzialna	5	14
myśli	5	5
wyrażonej	5	9
negatywne	5	9
publiczną	5	9
słabe	5	5
istnieją	5	8
okazać	5	6
postępu	5	7
działaniach	5	11
przygotowania	5	13
kreowania	5	9
zrobić	5	6
miały	5	5
lepszy	5	6
odbiór	5	6
stawić	5	6
czoła	5	5
wpływa	5	6
kluczowe	5	8
przeprowadzanych	5	16
błędów	5	6
urzędowych	5	10
takiego	5	7
efektywności	5	12
pełnieniu	5	9
kontrolnej	5	10
funkcje	5	7
jaka	5	4
wzbudzającej	5	12
niepokój	5	8
określa	5	7
sprawozdaniach	5	14
dotyczą	5	7
zapewne	5	7
zmienia	5	7
wniosków	5	8
niedawno	5	8
administracyjnych	5	17
wydawanych	5	10
zadanie	5	7
własnych	5	8
opierać	5	7
sytuację	5	8
stron	5	5
ile	5	3
uczynić	5	7
skutecznym	5	10
natury	5	6
proces	5	6
zamierza	5	8
zrealizować	5	11
praktyce	5	8
swych	5	5
żadnego	5	7
raz	5	3
oparte	5	6
mojego	5	6
pełniąc	5	7
min	5	3
wspólnotowy	5	11
trwały	5	6
następnie	5	9
charakterze	5	11
pewnych	5	7
propozycji	5	10
assyst	5	6
podjęte	5	7
stosowaniu	5	10
ulepszenia	5	10
ogólny	5	6
przegląd	5	8
danym	5	5
dalszego	5	8
osobami	5	7
prowadzenia	5	11
końca	5	5
poważny	5	7
rząd	5	4
nominacja	5	9
mogens	5	6
nj	5	2
camre	5	5
lorenzo	5	7
cesa	5	4
borut	5	5
pahor	5	5
bart	5	4
staes	5	5
studia	5	6
zjednoczonych	5	13
nadzoru	5	7
aktualnych	5	10
szczególnej	5	11
programach	5	10
ustanowienie	5	12
świadomość	5	10
przestrzegania	5	14
praktyk	5	7
zasobami	5	8
ważnych	5	7
europejskimi	5	12
dialogu	5	7
poprawa	5	7
zbyt	5	4
utrzymaniu	5	10
priorytetów	5	11
wydatkami	5	9
istniejące	5	10
jakichkolwiek	5	13
kontrolera	5	10
takimi	5	6
zachowanie	5	10
zawodowej	5	9
żadnych	5	7
mógł	5	4
zostałem	5	8
dwa	5	3
jednej	5	6
porozumienie	5	12
podatkowego	5	11
hiszpański	5	10
hiszpańskim	5	11
kongresu	5	8
podatkowych	5	11
publicznymi	5	11
miejscu	5	7
opartych	5	8
realizację	5	10
sprawą	5	6
dokumenty	5	9
instrumentem	5	12
unijnej	5	7
zwalczanie	5	10
nielegalnych	5	12
potencjał	5	9
warunkiem	5	9
podmiotów	5	9
dochodu	5	7
udzielanie	5	10
podstawę	5	8
znaczeniu	5	9
uwzględniać	5	11
nicei	5	5
głównym	5	7
dziedziny	5	9
obowiązku	5	9
propozycję	5	10
inspektora	5	10
igf	5	3
improvement	5	11
czech	5	5
audytu	5	6
uwzględnieniu	5	13
powodów	5	7
zrównoważony	5	12
potrzeb	5	7
formie	5	6
parlamentom	5	11
zarządzaniu	5	11
zapewniają	5	10
sociale	5	7
umożliwienia	5	12
mogły	5	5
znaleźć	5	7
związanymi	5	10
polityczne	5	10
jakością	5	8
zapewnieniu	5	11
jednego	5	7
procesów	5	8
wzmocnić	5	8
obszary	5	7
jeggle	5	6
wody	5	4
pojednawczego	5	13
october	5	7
water	5	5
improve	5	7
accept	5	6
held	5	4
constituent	5	11
planning	5	8
review	5	6
plans	5	5
agreed	5	6
ep	5	2
scientific	5	10
licences	5	8
nationales	5	10
notamment	5	9
lecture	5	7
être	5	4
peut	5	4
matière	5	7
surveillance	5	12
concernés	5	9
oddalić	5	7
skonsultowanie	5	14
fakcie	5	6
varela	5	6
suanzescarpegna	5	15
zakładowej	5	10
pracownikami	5	12
zamykania	5	9
wspieranie	5	10
mniej	5	5
perspektywie	5	12
produkcyjnych	5	13
globalizacja	5	12
przenoszenia	5	12
terytorium	5	10
delokalizacja	5	13
przypomina	5	10
koncentracji	5	12
procesy	5	7
zapobieganie	5	12
krok	5	4
prowadzonej	5	11
kwestiami	5	9
społeczny	5	9
décisions	5	9
etats	5	5
structurels	5	11
quelque	5	7
communauté	5	10
cet	5	3
pouvoir	5	7
travailleurs	5	12
tout	5	4
należących	5	10
zobowiązaniami	5	14
elspeth	5	7
attwooll	5	8
własną	5	6
perspektyw	5	10
pt	5	2
lizbońskich	5	11
odgrywają	5	9
propagowanie	5	12
leśną	5	5
środowiskowych	5	14
pożarów	5	7
szybkiego	5	9
solidarność	5	11
ważny	5	5
ekologiczne	5	11
zwalczaniu	5	10
nielegalnego	5	12
wyrębu	5	6
gospodarce	5	10
drewno	5	6
komunikacyjne	5	13
wymiaru	5	7
résolution	5	10
bois	5	4
active	5	6
duarte	5	6
freitas	5	7
czesław	5	7
siekierski	5	10
zdzisław	5	8
ograniczony	5	11
shetland	5	8
uk	5	2
vessels	5	7
closed	5	6
salomona	5	8
living	5	6
approach	5	8
effort	5	6
catches	5	7
establishment	5	13
research	5	8
fishermen	5	9
reach	5	5
size	5	4
vulnerable	5	10
załączniku	5	10
penetracji	5	10
opracować	5	9
grzewczych	5	10
geothermal	5	10
opportunities	5	13
austria	5	7
targets	5	7
jobs	5	4
hand	5	4
parliament's	5	12
wyzwanie	5	8
obliczu	5	7
gospodarczym	5	12
szczycie	5	8
felt	5	4
axes	5	4
women	5	5
suggested	5	9
konkurencyjność	5	15
gotowości	5	9
zdrowotnej	5	10
wykluczenie	5	11
kobiety	5	7
rodzinnym	5	9
wieku	5	5
partnerzy	5	9
społeczni	5	9
sądzi	5	5
płci	5	4
tackling	5	8
labour	5	6
antycypacji	5	11
restrukturyzacjami	5	18
gazu	4	4
określić	4	8
poniesione	4	10
odpowiedni	4	10
zwrot	4	5
inwestycyjnych	4	14
regulacyjne	4	11
nowej	4	5
przesyłową	4	10
zapotrzebowania	4	15
kontrakcie	4	10
jana	4	4
bernadette	4	10
hatzidakis	4	10
alain	4	5
hutchinson	4	10
mieczysław	4	10
edmund	4	6
janowski	4	8
gisela	4	6
kallenbach	4	10
lászló	4	6
socjalnego	4	10
stosowanych	4	11
określonym	4	10
poddaje	4	7
drodze	4	6
trzech	4	6
decyzja	4	7
opłaty	4	6
niniejszego	4	11
evans	4	5
satu	4	4
hassi	4	5
liese	4	5
riitta	4	6
myller	4	6
guido	4	5
margrete	4	8
auken	4	5
ayuso	4	5
buzek	4	5
erna	4	4
hennicotschoepges	4	17
urszula	4	7
krupa	4	5
mikolášik	4	9
ria	4	3
oomenruijten	4	12
gospodarcza	4	11
monetarna	4	9
przyjęty	4	8
wspólnym	4	8
stwierdzeniu	4	12
prawidłowo	4	10
zakończone	4	10
sekretarzem	4	11
political	4	9
increased	4	9
monetary	4	8
back	4	4
zastąpiony	4	10
zastąpieni	4	10
gauzès	4	6
ian	4	3
hudghton	4	8
harald	4	6
ettl	4	4
corien	4	6
wortmannkool	4	12
ustalonych	4	10
hedkvist	4	8
petersen	4	8
jeanine	4	7
hennisplasschaert	4	17
janusz	4	6
willem	4	6
schuth	4	6
wiązania	4	8
kraju	4	5
pozycji	4	7
andrzej	4	7
józef	4	5
bowis	4	5
kułakowski	4	10
gabriele	4	8
zimmer	4	6
bądź	4	4
fact	4	4
egtc	4	4
personality	4	11
powołanie	4	9
listę	4	5
prawem	4	6
strengthening	4	13
establishing	4	12
laid	4	4
times	4	5
recognised	4	10
iii	4	3
present	4	7
others	4	6
package	4	7
fund	4	4
partnerships	4	12
explanatory	4	11
envisaged	4	9
improving	4	9
procedures	4	10
groupings	4	9
facilitate	4	10
agreements	4	10
authorities	4	11
intervention	4	12
applies	4	7
assistance	4	10
performance	4	11
body	4	4
regard	4	6
covered	4	7
see	4	3
statutes	4	8
falbr	4	5
věra	4	4
flasarová	4	9
fazy	4	4
satelitarnej	4	12
statement	4	9
ewentualnego	4	12
andres	4	6
tarand	4	6
turmes	4	6
lit	4	3
podejmowanie	4	12
szkolnictwie	4	12
czym	4	4
świadczy	4	8
szkolnictwa	4	11
wyższego	4	8
com	4	3
points	4	6
makes	4	5
marianne	4	8
barbara	4	7
transeuropejskich	4	17
jednolitego	4	11
związków	4	8
potencjalnie	4	12
interconnections	4	16
neighbouring	4	12
about	4	5
includes	4	8
presenting	4	10
tend	4	4
accelerate	4	10
mentioned	4	9
mobilise	4	8
investors	4	9
mainly	4	6
loan	4	4
philippe	4	8
patrizia	4	8
toia	4	4
erika	4	5
less	4	4
strong	4	6
inland	4	6
successful	4	10
making	4	6
represent	4	9
commission's	4	12
seems	4	5
adequate	4	8
additionally	4	12
even	4	4
responsible	4	11
estimated	4	9
september	4	9
limited	4	7
good	4	4
proposing	4	9
traffic	4	7
benefit	4	7
benefits	4	8
received	4	8
incurred	4	8
date	4	4
sites	4	5
attached	4	8
introduced	4	10
principle	4	9
contain	4	7
fields	4	6
conclusions	4	11
jacek	4	5
liczbowe	4	8
walce	4	5
gąsiennicowe	4	12
kw	4	2
napędzane	4	9
silnikiem	4	9
spalinowym	4	10
przycinarki	4	11
trawnika	4	8
later	4	5
johannes	4	8
blokland	4	8
zobowiązaniom	4	13
wynikającym	4	11
bezpośrednich	4	13
francuskiego	4	12
pierwotnego	4	11
właściwy	4	8
organ	4	5
eva	4	3
rynków	4	6
uprawnień	4	9
samego	4	6
wykonawczych	4	12
okresu	4	6
michel	4	6
rocard	4	6
1a	4	2
kandydatów	4	10
mianowania	4	10
wyznaczony	4	10
większości	4	10
przekazywana	4	12
titre	4	5
terme	4	5
traité	4	6
nomination	4	10
procédure	4	9
présenté	4	8
visant	4	6
différents	4	10
rôle	4	4
ustanawiające	4	13
leków	4	5
jutta	4	5
haug	4	4
reappointment	4	13
simple	4	6
extending	4	9
agency's	4	8
harmonised	4	10
administrative	4	14
naturally	4	9
another	4	7
matter	4	6
extend	4	6
food	4	4
director's	4	10
czele	4	5
stoi	4	4
pięcioletnią	4	12
wyznaczonego	4	12
decentralised	4	13
trwa	4	4
jednorazowo	4	11
równych	4	7
szans	4	5
wspólnotę	4	9
przyjęła	4	8
wprowadzającą	4	13
ustanawiającą	4	13
wiek	4	4
wysłuchała	4	10
training	4	8
przejścia	4	9
deklaracji	4	10
rządów	4	6
dużych	4	6
sferze	4	6
koordynacja	4	11
momentu	4	7
maastricht	4	10
rozliczenia	4	11
rozliczeń	4	9
finansowym	4	10
sytuacja	4	8
zwracać	4	7
czas	4	4
właściwie	4	9
niezależnego	4	12
forum	4	5
wynikających	4	12
związana	4	8
kwestia	4	7
sposoby	4	7
szczegółowych	4	13
zapewnieniem	4	12
znacznie	4	8
obywatelom	4	10
ponad	4	5
spójność	4	8
jasno	4	5
otwarty	4	7
monitorowanie	4	13
udzielić	4	8
itp	4	3
konkretne	4	9
zakres	4	6
rozpatrywane	4	12
traktatem	4	9
wspierać	4	8
najwyższej	4	10
wagi	4	4
proponowane	4	11
przekonana	4	10
okazję	4	6
tę	4	2
siebie	4	6
prawdopodobnie	4	14
krajowymi	4	9
rzeczywistości	4	14
następuje	4	9
audytorom	4	9
korzystać	4	9
nadużycia	4	9
granicach	4	9
konstytucji	4	11
wciąż	4	5
przewiduje	4	10
instrukcje	4	10
jakiegokolwiek	4	14
przewidzianych	4	14
podejmowaniu	4	12
udziały	4	7
posiadam	4	8
zawarte	4	7
byłam	4	5
wspólnotową	4	11
duże	4	4
jedna	4	5
odpowiedzialnym	4	15
podręcznika	4	11
jednolitej	4	10
planowanie	4	10
przyjął	4	7
planowania	4	10
wymagań	4	7
kroki	4	5
opracowanie	4	11
najlepiej	4	9
odpowiedzialnego	4	16
nieprawidłowości	4	16
trzecich	4	8
zaś	4	3
obawy	4	5
sytuacjach	4	10
dotycząca	4	9
istotny	4	7
ekonomii	4	8
leuven	4	6
gospodarka	4	10
młodych	4	7
uniwersytecie	4	13
belgijskiego	4	12
kancelarii	4	10
publikacje	4	10
została	4	7
użyteczne	4	9
treści	4	6
dokładnych	4	10
poprawie	4	8
daje	4	4
tworzenie	4	9
takim	4	5
relacji	4	7
należyte	4	8
wyrażone	4	8
poziomach	4	9
skuteczna	4	9
zadaniem	4	8
finansowymi	4	11
wzajemnego	4	10
opartego	4	8
panu	4	4
ogólnego	4	8
uproszczenie	4	12
modernizacja	4	12
mogę	4	4
posiadają	4	9
narodowych	4	10
wydatki	4	7
przewidzieć	4	11
kiedy	4	5
członkami	4	9
ilości	4	6
zawodowym	4	9
rozpatrzyła	4	11
sędziego	4	8
comunidades	4	11
autónomas	4	9
por	4	3
tributaria	4	10
hiszpańskiego	4	13
zajmowałem	4	10
sporządzenie	4	12
różnymi	4	7
traktatów	4	9
zabezpieczenie	4	14
interesy	4	8
zazwyczaj	4	9
negatywny	4	9
konieczności	4	12
wykorzystać	4	11
regiony	4	7
towarzyszące	4	12
mianowicie	4	10
globalnych	4	10
nieustannie	4	11
demokratycznym	4	14
specjalnych	4	11
leżących	4	8
wspierane	4	9
ono	4	3
pozytywne	4	9
osiągania	4	9
należytym	4	9
operacji	4	8
euro	4	4
czynników	4	9
własne	4	6
udziałów	4	8
podatku	4	7
władzami	4	8
chociaż	4	7
podziela	4	8
przyjąć	4	7
portugalskiej	4	13
oecd	4	4
central	4	7
eastern	4	7
miałem	4	6
zostało	4	7
lepszej	4	7
osiągniętych	4	12
społeczeństwie	4	14
zaufanie	4	8
zagwarantowanie	4	15
możliwa	4	7
coraz	4	5
składanych	4	10
środek	4	6
zaangażowania	4	13
metodę	4	6
podejmowania	4	12
doprowadzić	4	11
pełnej	4	6
poważnym	4	8
usprawnienie	4	12
wiceprzewodniczący	4	18
rzymie	4	6
sędzia	4	6
akademickiego	4	13
tutela	4	6
fondamentali	4	12
di	4	2
techniczne	4	10
traktować	4	9
towarzyszyć	4	11
uniknięcia	4	10
decyzyjnych	4	11
ludzkiego	4	9
miguélez	4	8
ramos	4	5
zatwierdzonego	4	14
kąpieliskach	4	12
eec	4	3
chair	4	5
stricter	4	8
change	4	6
pressure	4	8
tiret	4	5
adamos	4	6
adamou	4	6
christa	4	7
klaß	4	4
lucas	4	5
ciel	4	4
unique	4	6
renforcer	4	9
elle	4	4
doit	4	4
linguistiques	4	13
texte	4	5
sans	4	4
fait	4	4
nouvelles	4	9
consultation	4	12
états	4	5
également	4	9
mentions	4	8
poinformowanie	4	14
enrique	4	7
barón	4	5
crespo	4	6
trybu	4	5
przedsiębiorstwach	4	18
zasięgu	4	7
zbliżania	4	9
zwolnień	4	8
przeprowadzania	4	15
ekonomicznej	4	12
rozwojowi	4	9
konkurencji	4	11
delokalizacje	4	13
spowodować	4	10
regionalny	4	10
zakaz	4	5
przyczyniać	4	11
instrumenty	4	11
przyczyniają	4	12
zdolności	4	9
klauzul	4	7
mop	4	3
zniesienia	4	10
ministerialnej	4	14
wto	4	3
utworzony	4	9
kształcenie	4	11
trwałego	4	8
fundusz	4	7
skutkami	4	8
jour	4	4
dehors	4	6
zone	4	4
mesure	4	6
compétitivité	4	13
coûts	4	5
salaires	4	8
où	4	2
faut	4	4
temps	4	5
exploitation	4	12
vers	4	4
dont	4	4
œuvre	4	5
personnes	4	9
économie	4	8
nouvelle	4	8
objectif	4	8
ensemble	4	8
juridiques	4	10
aides	4	5
partie	4	6
européennes	4	11
population	4	10
indispensable	4	13
utilisation	4	11
développer	4	10
ilda	4	4
figueiredo	4	10
końcowym	4	8
bushillmatthews	4	15
stephen	4	7
hughes	4	6
jöns	4	4
sepp	4	4
kusstatscher	4	12
elizabeth	4	9
lynne	4	5
mato	4	4
adrover	4	7
brukseli	4	8
zasadnicze	4	10
rozwojem	4	8
założenia	4	9
procesach	4	9
leśne	4	5
powierzchni	4	11
gospodarką	4	10
zalesianie	4	10
równowagi	4	9
wdrażanych	4	10
przekonanie	4	11
zaangażowanie	4	13
pożary	4	6
monokultur	4	10
drewnem	4	7
pochodzącym	4	11
wyrębów	4	7
mierze	4	6
materiałów	4	10
osiąganiu	4	9
surowiec	4	8
zalet	4	5
zwiększone	4	10
najlepszych	4	11
