word_form	frequency	length
valvontaviranomainen	20	20
katsotaan	20	9
jona	20	4
saavutetut	20	10
tavan	20	5
teemavuodella	20	13
euratomin	20	9
tiedonanto	20	10
ympäristötiedon	20	15
lajien	20	6
lämmön	20	6
shetlandin	20	10
uusiutuvia	20	10
globalisaation	20	14
osallisuutta	20	12
tietoyhteiskunnan	20	17
tekstit	19	7
perusteet	19	9
tehnyt	19	6
hyväksymistä	19	12
vähän	19	5
louis	19	5
matkailuvaliokunnan	19	19
näillä	19	6
tietoihin	19	9
peräisin	19	8
tulevien	19	8
neuvostoa	19	9
pian	19	4
mukana	19	6
nykyisen	19	8
aikaa	19	5
käytännössä	19	11
säädettyjä	19	10
tehokkaita	19	10
vasta	19	5
kilpailun	19	9
iv	19	2
terveysväittämistä	19	18
lisätty	19	7
vaikutuksen	19	11
yrityksiä	19	9
riippumattomien	19	15
täydentää	19	9
tekemisestä	19	11
edistetään	19	10
joissakin	19	9
viimeksi	19	8
hyväksyttiin	19	12
saatu	19	5
tietyt	19	6
kuulua	19	6
osaksi	19	6
seuraavia	19	9
tuottaa	19	7
suosittaa	19	9
osallistumisesta	19	16
näkökulmasta	19	12
paikalliset	19	11
esteiden	19	8
avoimen	19	7
vahvistettu	19	11
perustetaan	19	11
tukia	19	5
julkista	19	8
tulevat	19	7
eurooppaneuvoston	19	17
virastojen	19	10
omia	19	4
aloja	19	5
kauppajärjestön	19	15
monilla	19	7
energialähteitä	19	15
maatalousalan	19	13
viljelijöiden	19	13
kehittyneiden	19	13
mukaiset	18	8
kustannuksia	18	12
herbert	18	7
john	18	4
kannattaa	18	9
alueet	18	6
käytännön	18	9
syistä	18	6
samaan	18	6
toimii	18	6
tavoitetta	18	10
direktiivillä	18	13
käytössä	18	8
edellytetään	18	12
kaikista	18	8
varsilla	18	8
arvo	18	4
pidetään	18	8
viranomaiset	18	12
määräykset	18	10
neuvottelut	18	11
ehdotetun	18	9
huomattava	18	10
tehtäviin	18	9
uudet	18	5
halutaan	18	8
janusz	18	6
den	18	3
helpottamiseksi	18	15
saisi	18	5
kaiken	18	6
valvoa	18	6
liittyviin	18	10
parantamista	18	12
hyvän	18	5
terveyteen	18	10
kuluttajia	18	10
tuotteeseen	18	11
tuotteet	18	8
tekniikan	18	9
hyväksyttyyn	18	12
laadittu	18	8
tiedotus-	18	9
korkean	18	7
versioon	18	8
vähentämiseen	18	13
kohden	18	6
jolle	18	5
kuukautta	18	9
päätöksessä	18	11
myönteisen	18	10
oikeuksia	18	9
vaikutuksista	18	13
esitti	18	6
prosessin	18	9
lähestymistapaa	18	15
monissa	18	7
toimi	18	5
etenkään	18	8
pitkällä	18	8
tulosten	18	8
g.	18	2
valita	18	6
liittyvä	18	8
jatkuvasti	18	10
avustaa	18	7
jakson	18	6
muutos	18	6
rahaasioiden	18	12
poliittinen	18	11
sidonnaisuuden	18	14
kiinnitettävä	18	13
riippumaton	18	11
sosiaalisia	18	11
karin	18	5
sosiaalisesta	18	13
määrärahojen	18	12
talousarvioon	18	13
budjettivallan	18	14
rahoittaa	18	9
osallistumaan	18	13
aikaisemmin	18	11
eurooppalaisia	18	14
kansalliseen	18	12
koulutusta	18	10
yhteiset	18	8
tarpeita	18	8
pääsystä	18	8
kehittämisessä	18	14
ympäristönsuojelua	18	18
satamien	18	8
kaikkea	18	7
kysymyksiin	18	11
tasaarvoa	18	9
talouskasvun	18	12
osallistumisen	18	14
naisia	18	6
javier	18	6
siirtojen	18	9
poliittisia	18	11
asiakirjan	18	10
pahoittelee	18	11
sovittelukomitean	18	17
saavuttamaan	18	12
punakampelan	18	12
meren	18	5
uusiutuvan	18	10
ymp:n	18	5
asianmukaiset	17	13
tariffien	17	9
määräajan	17	9
samaa	17	5
toimivaltaisten	17	15
kuultuaan	17	9
myöskään	17	8
daniel	17	6
vaikutukset	17	11
tilanteeseen	17	12
asetusehdotuksen	17	16
ajoneuvojen	17	11
maassa	17	6
kuljettajien	17	12
tiloissa	17	8
määräaikoja	17	11
ajoneuvot	17	9
asiakirja	17	9
edun	17	4
noudattamista	17	13
tonnia	17	6
valvonnassa	17	11
osassa	17	6
tällaiset	17	9
määräaika	17	9
sallitaan	17	9
edut	17	4
sisämarkkina-	17	13
ihmisen	17	7
sairauksien	17	11
yksinomaan	17	10
koskevalla	17	10
viitata	17	7
asiantuntijoiden	17	16
rekisteri	17	9
lähentämisestä	17	14
sisämarkkinoilla	17	16
edistämistä	17	11
suojelua	17	8
mainittava	17	10
suomenkieliseen	17	15
yleiset	17	7
taataan	17	7
julkaisee	17	9
kielillä	17	8
hakea	17	5
tekijä	17	6
ehtoja	17	6
lähestymistavan	17	15
jättää	17	6
säännöksistä	17	12
väliset	17	7
tarkoittaa	17	10
periaatetta	17	11
aiheuttavat	17	11
sidosryhmien	17	12
alhainen	17	8
riippuu	17	7
edellyttävät	17	12
välineitä	17	9
taattava	17	8
toimista	17	8
torjuminen	17	10
vuosituhannen	17	13
tarjota	17	7
zbigniew	17	8
yhteenkuuluvuuden	17	17
luomaan	17	7
jäseniä	17	7
palveluiden	17	11
taloudelliset	17	13
vaikutusten	17	11
jatkamisesta	17	12
käyttämään	17	10
rahoitustuki	17	12
sitoumuksia	17	11
ikään	17	5
korostetaan	17	11
hallinnollisen	17	14
sisäistä	17	8
parantamiseen	17	13
ryhtymään	17	9
katastrofien	17	12
vähentäminen	17	12
raakaaineiden	17	13
puolueet	17	8
tarkistaa	16	9
luettuna	16	8
poistettava	16	11
vladimír	16	8
vahvistamiseksi	16	15
myönteisesti	16	12
toteuttamisen	16	13
mainitussa	16	10
tarkastukset	16	12
teiden	16	6
muutettava	16	10
esitettävä	16	10
noudattamisen	16	13
erilaisia	16	9
tekijöitä	16	9
käsiteltävänä	16	13
tekevät	16	7
käsitellä	16	9
haluaa	16	6
koulutus	16	8
sovellettavat	16	13
peruuttaa	16	9
i.	16	2
turvallisuutta	16	14
terveyttä	16	9
kannustetaan	16	12
vastaaviin	16	10
riippuen	16	8
vertailun	16	9
tuotantoa	16	9
lähinnä	16	7
esitetyt	16	8
muutosten	16	9
ero	16	3
päätöstä	16	8
saatetaan	16	9
määräaikaa	16	10
toimitetaan	16	11
kirjan	16	6
periaatteita	16	12
tietyn	16	6
asetusehdotuksessa	16	18
byrokraattinen	16	14
tehokkaan	16	9
yhteensä	16	8
lähde	16	5
uuteen	16	6
yleiseen	16	8
edustajien	16	10
kokonaisuudessaan	16	17
joille	16	6
muodostavat	16	11
perustana	16	9
kurt	16	4
valmiuksien	16	11
tuetaan	16	7
tärkeimpiä	16	10
hankintoja	16	10
oecd:n	16	6
vähentämiseksi	16	14
päätelmät	16	9
aktmaiden	16	9
lisäarvo	16	8
cotonoun	16	8
keinoja	16	7
ansiosta	16	8
riskit	16	6
miljardin	16	9
budjettivaliokunnan	16	19
rahoitusnäkymien	16	16
euratom	16	7
toteuttaminen	16	13
työntekijöille	16	14
oikeudellinen	16	13
kansallisille	16	13
yksityisiä	16	10
akkreditointielinten	16	20
innovatiivisia	16	14
edustaja	16	8
viime	16	5
nimittämistä	16	12
toimitusjohtajan	16	16
syrjintää	16	9
korvaa	16	6
toimintasuunnitelman	16	20
katson	16	6
suojeluun	16	9
luonnonvarojen	16	14
sosiaaliasioiden	16	16
pakollisia	16	10
alusten	16	7
biomassan	16	9
maaseudulla	16	11
elämänlaadun	16	12
kumppanuussopimuksen	16	20
matkailun	16	9
toimintalinjaan	16	15
toiminnasta	15	11
vastattava	15	10
hyväksyntä	15	10
viittaus	15	8
pilar	15	5
adam	15	4
david	15	5
herczog	15	7
vittorio	15	8
alueellinen	15	11
toimenpiteistä	15	14
pienten	15	7
garcía	15	6
zita	15	4
kuuden	15	6
tarkistusta	15	11
tehokkuuden	15	11
työtä	15	5
seuraamuksia	15	12
noudattamatta	15	13
muutettuna	15	10
yhteiseen	15	9
asioissa	15	8
direktiiviin	15	12
lichtenberger	15	13
kumoamisesta	15	12
toiminnassa	15	11
tuntia	15	6
loppuun	15	7
minuuttia	15	9
laatii	15	6
mainita	15	7
lainsäädäntöön	15	14
koostuu	15	7
oikeudelliset	15	13
esittämistä	15	11
riittävä	15	8
luonnetta	15	9
tehtäväksi	15	10
elintarvikkeista	15	16
esillepanossa	15	13
julkinen	15	8
elintarvikkeisiin	15	17
ilmoituksen	15	11
kohdasta	15	8
kasvuun	15	7
pyynnöstä	15	9
yksityiskohtaisia	15	17
asiakirjaa	15	10
selvää	15	6
muilla	15	6
päätösten	15	9
pikemminkin	15	11
osapuolten	15	10
strategia	15	9
samanaikaisesti	15	15
toisistaan	15	10
ongelma	15	7
kiinnittää	15	10
kestävästä	15	10
tällaisten	15	10
järjestelmä	15	11
maatalous-	15	10
ristiriidassa	15	13
uusiin	15	6
kysymyksiä	15	10
heikommassa	15	11
luo	15	3
natriumia	15	9
kehittyneille	15	13
paikallisia	15	11
saavuttamiseen	15	14
saavuttamista	15	13
varat	15	5
tarpeisiin	15	10
sosiaaliseen	15	12
tuloksista	15	10
and	15	3
rakennerahastoista	15	18
rekisteriin	15	11
galileo-	15	8
vaiheen	15	7
ensisijaisen	15	12
täytäntöönpanoon	15	16
hallintoneuvoston	15	17
toisin	15	6
teknologian	15	11
tuo	15	3
alueita	15	7
periaatteen	15	11
f.	15	2
päätöksissä	15	11
välineet	15	8
kantansa	15	8
unionista	15	9
suuntaviivoissa	15	15
seán	15	4
neachtain	15	9
toiminnanjohtajan	15	17
pääjohtajan	15	11
järjestetyn	15	11
pomés	15	5
ruiz	15	4
olette	15	6
järjestelmien	15	13
las	15	3
lähestymistapa	15	14
hallintaa	15	9
sähköisten	15	10
metsäalan	15	9
kestävyyden	15	11
määrärahoilla	15	13
rahoitusväline	15	14
rakenneuudistukset	15	18
tvtalan	15	7
osakkeiden	15	10
energiavaliokunnan	14	18
kustannukset	14	12
käytettävien	14	12
yhteisiä	14	8
kannustettava	14	13
ylittävät	14	9
yhteisessä	14	10
umberto	14	7
säädetty	14	8
rakennerahastojen	14	17
perustamista	14	12
ensin	14	5
suhtautuu	14	9
jean	14	4
elisabeth	14	9
yhdenmukaistamisesta	14	20
sanamuotoa	14	10
osuuden	14	7
vakavasti	14	9
korkea	14	6
tunnin	14	6
mahdollistavat	14	14
lukuisia	14	8
osuutta	14	7
esittämät	14	9
esitettyjen	14	11
määritelmän	14	11
juuri	14	5
toistaa	14	7
inés	14	4
ayala	14	5
sender	14	6
georg	14	5
jarzembowski	14	12
luis	14	4
hänen	14	5
nykyinen	14	8
takia	14	5
eläinten	14	8
poikkeuksia	14	11
olosuhteiden	14	12
säädetyt	14	8
poiketen	14	8
sanotun	14	7
sopimusten	14	10
laitteiden	14	10
todennäköisesti	14	15
voidakseen	14	10
olivat	14	6
luodaan	14	7
tarkastella	14	11
ilmi	14	4
keskeisiä	14	9
alexander	14	9
lausunnot	14	9
ruokavaliosta	14	13
luonne	14	6
riskien	14	7
hyväksyminen	14	12
mitkä	14	5
käyttäytymiseen	14	15
kattava	14	7
merkinnässä	14	11
rekisterin	14	10
lisäämistä	14	10
suuresti	14	8
sisältävät	14	10
ominaispiirteet	14	15
fysiologinen	14	12
hyödyllinen	14	11
olettaa	14	7
osoittamalla	14	12
väitetyn	14	8
sisällettävä	14	12
hoitaa	14	6
laadintaa	14	9
edellytyksiä	14	12
tulla	14	5
selvityksen	14	11
muuttamista	14	11
pyrkii	14	6
myötä	14	5
yhteiskunnassa	14	14
kyseisessä	14	10
kielletään	14	10
käytölle	14	8
suojella	14	8
nimenomaisesti	14	14
täyttyvät	14	9
menettelyt	14	10
catherine	14	9
tekstiä	14	7
suuren	14	6
olevalla	14	8
tutkimukseen	14	12
tilanteessa	14	11
perustuvien	14	11
käsiteltävä	14	11
vitamiineja	14	11
kivennäisaineita	14	16
kymmenen	14	8
martínez	14	8
antonios	14	8
kehys	14	5
piianoora	14	9
margarita	14	9
starkevičiūtė	14	13
mann	14	4
apua	14	4
alueellisella	14	13
kysymykset	14	10
hankintojen	14	11
yhdistyneiden	14	13
kansakuntien	14	12
osana	14	5
tuet	14	4
uskoo	14	5
tekemän	14	7
toimivaltuudet	14	14
alue-	14	5
tunnustamista	14	13
ylittää	14	7
tulot	14	5
toimivaltaisen	14	14
useissa	14	7
edistymisestä	14	13
edistämisessä	14	13
monimuotoisuutta	14	16
monivuotisen	14	12
vahvistamisesta	14	15
ensisijaisiin	14	13
rakennusvaiheen	14	15
taloudellisista	14	15
kaudella	14	8
omien	14	5
määrärahoja	14	11
nimittää	14	8
kysymykseen	14	11
yhdenvertaisten	14	15
kohteeksi	14	9
puheenjohtajana	14	15
valvontavaliokunta	14	18
valvontavaliokunnan	14	19
tilintarkastuksen	14	17
näissä	14	6
toimielimet	14	11
toimen	14	6
edistystä	14	9
ehkäisemiseksi	14	14
julistuksen	14	11
ilmastonmuutoksen	14	17
sähkön	14	6
strategioita	14	12
kalavarojen	14	11
harjoitettavaa	14	14
viljelyn	14	8
monipuolistamiseen	14	18
köyhyyttä	14	9
tvt	14	3
tietoyhteiskuntaa	14	17
osakeyhtiöiden	14	14
verkon	13	6
parantamisen	13	12
toimivaltainen	13	14
for	13	3
james	13	5
prodi	13	5
asukkaiden	13	10
sitten	13	6
periaatteiden	13	13
stavros	13	7
helmuth	13	7
markov	13	6
kansainvälisiin	13	15
sopimusta	13	9
matkan	13	6
kansallinen	13	11
osoittavat	13	10
sisäinen	13	8
kertaa	13	6
kahta	13	5
määrittää	13	9
eroja	13	5
aivan	13	5
parhaiten	13	9
tällaista	13	9
tietyllä	13	8
philip	13	6
patrick	13	7
määräyksiä	13	10
sellaisen	13	9
soveltamisen	13	12
sijaan	13	6
panna	13	5
sallittu	13	8
ensimmäisestä	13	13
ilmenee	13	7
aktiivisesti	13	12
täytettävä	13	10
tällöin	13	7
paikallisiin	13	12
seuraava	13	8
yksinkertaistaa	13	15
millä	13	5
perustuva	13	9
mainontaa	13	9
mahdollisen	13	11
tieteellisten	13	13
vähenemiseen	13	12
kieltää	13	7
määrään	13	7
kuvaavat	13	8
innovaatioita	13	13
määritelmää	13	11
rajoitukset	13	11
väliseen	13	8
arvioidaan	13	10
välttämättä	13	11
da	13	2
päivä	13	5
saamiseksi	13	10
käyttäen	13	8
julkaisupäivää	13	14
kehityksestä	13	12
kuukausia	13	9
hyväksyttyjen	13	13
ehdotusten	13	10
hyväksymään	13	11
osallistuu	13	10
hyviä	13	5
ohella	13	6
käyttöönotto	13	12
lupamenettelystä	13	16
toteuttamiskelvoton	13	19
täydellinen	13	11
arvioimaan	13	10
lainkaan	13	8
kohdalla	13	8
pitkälle	13	8
aloitteesta	13	11
tutkimukset	13	11
siviili-	13	8
seitsemän	13	9
keskuudessa	13	11
esteet	13	6
koskeville	13	10
ensisijaisena	13	13
yksin	13	5
tiettyä	13	7
kansallisessa	13	13
sisällön	13	8
muutosta	13	8
kilpailu	13	8
runsaasti	13	9
lechner	13	7
tadeusz	13	7
kauppi	13	6
päätöslauselmassa	13	17
tiedonannossa	13	13
paikallista	13	11
jostakin	13	8
osallistuvien	13	13
järjestöt	13	9
entisestään	13	11
yhteisölle	13	10
poliittisen	13	11
pääsy	13	5
toteuttamaan	13	12
milan	13	5
poistamiseksi	13	13
ery:n	13	5
voittoa	13	7
rajoissa	13	8
varoista	13	8
valvontaa	13	9
toimimaan	13	9
hyvä	13	4
tehostaa	13	8
vältetään	13	9
tulevaisuuden	13	13
yksityisten	13	11
vihreän	13	7
ohjelmiin	13	9
kansalaisvapauksien	13	19
oikeus-	13	7
sisäasioiden	13	12
kansallisissa	13	13
uudesta	13	7
klausheiner	13	11
lehne	13	5
sisäiset	13	8
kannustavat	13	11
menetelmiä	13	10
kehittämiselle	13	14
lisäämiseksi	13	12
työmarkkinoille	13	15
hankkeisiin	13	11
varainhoitoasetuksen	13	20
suuntaviivoista	13	15
rahoitustukea	13	13
poliittisista	13	13
luomista	13	8
uusista	13	7
tehtävänä	13	9
johtokunta	13	10
roure	13	5
seurauksena	13	11
teemavuoteen	13	12
naiset	13	6
toimille	13	8
takaa	13	5
kaupunkien	13	10
kuullut	13	7
valtiontalouden	13	15
valtuuskunnan	13	13
alojen	13	6
hyväksymästä	13	12
päästä	13	6
suojeleminen	13	12
metsänhoidon	13	12
biologisen	13	10
aloitteita	13	10
vuodessa	13	8
strategisista	13	13
biopolttoaineita	13	16
maatalous	13	9
viljelijöitä	13	12
suuntaviiva	13	11
potentiaalin	13	12
rakenneuudistuksen	13	18
elinkeinoelämän	13	15
seurausten	13	10
osakkeenomistajien	13	18
yhtiö	13	5
osakkeita	13	9
hankkinut	13	9
kauppaan	13	8
tehokasta	12	9
säädetyn	12	8
yhdestä	12	7
muutettu	12	8
täysistunnossa	12	14
lambert	12	7
poliittista	12	11
mietintö	12	8
miguélez	12	8
ramos	12	5
alueelliset	12	11
unionia	12	7
käytetty	12	8
aiheutuu	12	8
kohtelun	12	8
jerzy	12	5
giovanni	12	8
suorittaa	12	9
joten	12	5
ajoneuvon	12	9
kansainvälisessä	12	16
rekisteröity	12	12
kolmannessa	12	11
vastuulla	12	9
heille	12	6
lukumäärä	12	9
tekstistä	12	9
yritys	12	6
saman	12	5
lepoaika	12	8
tarkistaminen	12	13
säilyttämistä	12	13
antavat	12	7
näkökohtia	12	10
tarkoitetusta	12	13
lopuksi	12	7
paolo	12	5
bogusław	12	8
willi	12	5
piecyk	12	6
keskeiset	12	9
harjoittaa	12	10
digitaalisen	12	12
sähköisen	12	9
kauan	12	5
menettelyjä	12	11
tarkoitetut	12	11
seuraavista	12	11
maksaa	12	6
toimenpiteisiin	12	15
välisten	12	8
ilmoitetaan	12	11
tarvitsevat	12	11
tärkeimmät	12	10
esim.	12	5
käy	12	3
ajaksi	12	6
yksittäisten	12	12
ravintosisällön	12	15
joidenkin	12	9
elintarvikkeella	12	16
tieteellinen	12	12
ravitsemusta	12	12
helmikuuta	12	10
lisääntymiseen	12	14
sisältöä	12	8
väittämistä	12	11
ongelman	12	8
avoimuus	12	8
vaikutuksesta	12	13
tieteellisellä	12	14
mahdollinen	12	11
merkityksen	12	11
merkittyjä	12	10
mahdollisia	12	11
esittänyt	12	9
säädettyä	12	9
taso	12	4
luetteloon	12	10
ennalta	12	7
asetettava	12	10
pkyritysten	12	11
merkinnöissä	12	12
myönteinen	12	10
myönteistä	12	10
lausuntonsa	12	11
raportti	12	8
muutetaan	12	9
väittämää	12	9
ongelmista	12	10
vastuu	12	6
keskustelua	12	11
tietty	12	6
arvioi	12	6
elintarvikeviraston	12	19
yhdenmukaisesta	12	15
lissaboninstrategia	12	19
luovuttava	12	10
siltä	12	5
osoitettava	12	11
hiljattain	12	10
myöntäminen	12	11
erikseen	12	8
zdzisław	12	8
laatimista	12	10
laajemmassa	12	11
esteitä	12	7
noudattavat	12	11
tuomioistuin	12	12
toistaiseksi	12	12
tälle	12	5
menettelyjen	12	12
energiaa	12	8
jakso	12	5
ml	12	2
omegarasvahappoja	12	17
asetetut	12	8
lisäämällä	12	10
muuhun	12	6
joseph	12	6
trakatellis	12	11
säädöksen	12	9
puheenjohtajan	12	14
jeanpaul	12	8
gauzès	12	6
tukemiseksi	12	11
välineenä	12	9
tapahtuvan	12	10
asiantuntijat	12	13
nopean	12	6
kielteisiä	12	10
asetettujen	12	11
kärsivät	12	8
tietoisuutta	12	12
tavoitteeksi	12	12
yhteistyöstä	12	12
avoimuutta	12	10
julkiset	12	8
toimivaltaan	12	12
demokraattisen	12	14
ulkopuolisten	12	13
oman	12	4
monivuotinen	12	12
perustaminen	12	12
galileon	12	8
mielessä	12	8
ohjelmat	12	8
tehostamiseksi	12	14
luotava	12	7
maksun	12	6
viiden	12	6
joutuvat	12	8
bauer	12	5
berger	12	6
hanspeter	12	9
zwiefka	12	7
suositus	12	8
bert	12	4
doorn	12	5
sisämarkkinoihin	12	16
ohjelmalla	12	10
mainituissa	12	11
antamalla	12	9
tuesta	12	6
olemaan	12	7
edustajan	12	9
kertomus	12	8
energiaalalla	12	13
investointeihin	12	15
viisivuotiskaudeksi	12	19
keskuksen	12	9
luonnollisesti	12	14
rosa	12	4
syrjintä	12	8
sukupuoleen	12	11
tasoilla	12	8
siirtää	12	7
organisaatioiden	12	16
käsittelevän	12	12
máire	12	5
rahoitusasetuksen	12	17
minun	12	5
iles	12	4
braghetto	12	9
suuremman	12	9
suuria	12	6
edistämiseen	12	12
välttämättömänä	12	15
vastaanottaja	12	13
helpottamaan	12	12
metsänhoitoa	12	12
luonnon	12	7
tuottajien	12	10
kalastuspolitiikan	12	18
kalatalousvaliokunta	12	20
jälleen	12	7
tutkimusta	12	10
parannetaan	12	11
ympäristö	12	9
toimintalinjojen	12	16
toimintalinja	12	13
syrjäytymistä	12	13
köyhyys	12	7
viljelykasvien	12	14
energiakasvien	12	14
akt:n	12	5
käsittelyyn	11	11
energy	11	6
kannassa	11	8
reul	11	4
gonzález	11	8
perustettiin	11	12
oleviin	11	7
kahteen	11	7
määritetään	11	11
katso	11	5
yhteisten	11	9
asetusehdotus	11	13
hallinnolliset	11	14
alueellisiin	11	12
tarpeellisena	11	13
soveltamalla	11	12
erilaisten	11	10
matkailuvaliokunta	11	18
esitetyn	11	8
vahvistaminen	11	13
yhtenäisen	11	10
toimin	11	6
vahvistetun	11	11
soveltamisala	11	13
olevissa	11	8
osaan	11	5
laaja	11	5
periaatteessa	11	13
digitaalinen	11	12
paikallaan	11	10
esitetyllä	11	10
tekemistä	11	9
vastoin	11	7
lopulta	11	7
roolia	11	6
menettelystä	11	12
miksi	11	5
palauttaa	11	9
margrete	11	8
auken	11	5
dieterlebrecht	11	14
koch	11	4
corien	11	6
wortmannkool	11	12
white	11	5
rajoitettava	11	12
kyseisiä	11	8
mainittua	11	9
yleisestä	11	9
tekstiin	11	8
muualla	11	7
neljän	11	6
kyseiseen	11	9
päätyttyä	11	9
viimeinen	11	9
voimaantulon	11	12
ensimmäistä	11	11
aiemmin	11	7
joustavuutta	11	12
johtuvat	11	8
suositusten	11	11
ravitsemuksellisia	11	18
perusteita	11	10
pohjan	11	6
tuoda	11	5
sallia	11	6
terveysväittämiin	11	17
erilaiset	11	9
sisältö	11	7
arvioinnista	11	12
avoin	11	5
tuotetta	11	8
muodoissa	11	9
sellaista	11	9
terveysväittämää	11	16
väittämässä	11	11
määritelty	11	10
tarkistuksessa	11	14
määräajassa	11	11
laaditaan	11	9
kokemukset	11	10
olevasta	11	8
edustavien	11	10
ehkäisemistä	11	12
ilmoitus	11	8
kirjallisesti	11	13
asiakirjoista	11	13
tarvitse	11	8
ryhtyä	11	6
liitettävä	11	10
asiakirjat	11	10
haetaan	11	7
sääntöihin	11	10
laatimiseksi	11	12
alaisten	11	8
tarjoamaan	11	10
asianosaisten	11	13
hyviin	11	6
tiukasti	11	8
jotkut	11	6
sopimuksia	11	10
alusta	11	6
normeja	11	7
tarkoituksenmukaista	11	20
hyväksymisen	11	12
ensisijainen	11	12
ehdot	11	5
ranskan	11	7
luonteen	11	8
omasta	11	6
vastaavasti	11	11
haltijan	11	8
periaate	11	8
vitamiinien	11	11
kivennäisaineiden	11	17
c6	11	2
paikallisella	11	13
kansainvälisiä	11	14
onkin	11	5
artiklasta	11	10
rajoitetaan	11	11
seurannan	11	9
henkilöille	11	11
toivoo	11	6
periaatteet	11	11
konkreettisia	11	13
monien	11	6
määrät	11	6
joel	11	4
hasse	11	5
evans	11	5
karlheinz	11	9
erna	11	4
hennicotschoepges	11	17
luomalla	11	8
othmar	11	6
karas	11	5
järjestön	11	9
uudessa	11	7
teknisen	11	8
kehitystavoitteiden	11	19
kehittämällä	11	12
laatua	11	6
teknisiä	11	8
tyytyväisenä	11	12
tiedottaa	11	9
edistämällä	11	11
manolis	11	7
mavrommatis	11	11
yhteenkuuluvuutta	11	17
viranomaisena	11	13
jäsentensä	11	10
rajojen	11	7
tuloksena	11	9
säädösten	11	9
päätöslauselma	11	14
vuosiksi	11	8
ulottuvuuden	11	12
sopimuksesta	11	12
poistamista	11	11
galileoohjelmaan	11	16
kehittämisestä	11	14
siirtämistä	11	11
miljardia	11	9
sitoumuksista	11	13
sukupolven	11	10
tullut	11	6
riippumattomuus	11	15
toteuttamisessa	11	15
maksusuoritusmääräys	11	20
huolenaiheet	11	12
toimittava	11	10
aloyzas	11	7
sakalas	11	7
rainer	11	6
wieland	11	7
tärkeyttä	11	9
oppilaitosten	11	13
viisi	11	5
laajuisia	11	9
meneillään	11	10
yhteentoimivuutta	11	17
laajuisen	11	9
suunnitelman	11	12
sosiaalikomitealle	11	18
edistyminen	11	11
menojen	11	7
ensisijaisia	11	12
tehostettava	11	12
vuosittaiset	11	12
kyösti	11	6
virrankoski	11	11
martin	11	6
luvasta	11	7
nimeämää	11	8
vuodeksi	11	8
pilarin	11	7
uskontoon	11	9
vakaumukseen	11	12
suuntautumiseen	11	15
sosiaalisesti	11	13
edistytty	11	9
tiedotusvälineiden	11	18
kansalaisjärjestöjen	11	20
muutoksiin	11	10
mietinnössä	11	11
nimeämisestä	11	12
tarkastuslausumaa	11	17
johdonmukaisesti	11	16
kuvan	11	5
säilyttämisen	11	13
minulla	11	7
hoidon	11	6
harkitsemaan	11	12
saavutetaan	11	11
ala	11	3
toimintansa	11	11
kohdistuvia	11	11
silva	11	5
päätöksentekoon	11	15
luomiseen	11	9
satamissa	11	9
sosiaalisten	11	12
h.	11	2
siirrot	11	7
investointien	11	13
heinz	11	5
kindermann	11	10
uudistaminen	11	12
kasvaa	11	6
kasvava	11	7
carmen	11	6
fraga	11	5
estévez	11	7
nuoria	11	6
edistämisestä	11	13
keskityttävä	11	12
viljelijät	11	10
liittyvillä	11	11
taitojen	11	8
hankkia	11	7
lähestymistapoja	11	16
elinikäisen	11	11
indikaattorit	11	13
vastaanottavan	11	14
vastaanottamasta	11	16
valitettavana	11	13
tietoyhteiskunta	11	16
velkojien	11	9
pääomasta	11	9
energiavaliokunta	10	17
esittämänsä	10	11
käyttäjä	10	8
käyttämällä	10	11
vältettävä	10	10
siirtoa	10	7
ivo	10	3
guidoni	10	7
pier	10	4
claude	10	6
caspary	10	7
nistelrooij	10	11
tšekin	10	6
laajuiset	10	9
yhdenmukainen	10	13
laajentumisen	10	13
pääasiassa	10	10
toisiaan	10	8
tapaan	10	6
laajentuminen	10	13
alain	10	5
markus	10	6
seeber	10	6
riittävät	10	9
alueellaan	10	10
tarkastettava	10	13
työssä	10	6
päivämäärä	10	10
prosenttiosuus	10	14
esittämä	10	8
jättäminen	10	10
koskemaan	10	9
otettu	10	6
kantaan	10	7
tärkeimmistä	10	12
yhteenveto	10	10
vakuuttunut	10	11
kappaleessa	10	11
tarkastuksiin	10	13
costa	10	5
petr	10	4
duchoň	10	6
mathieu	10	7
jeanine	10	7
hennisplasschaert	10	17
le	10	2
etelka	10	6
ewa	10	3
schmitt	10	7
dover	10	5
lópezistúriz	10	12
tavara-	10	7
säännöksiin	10	11
nykyään	10	7
poikkeukset	10	11
säilytettävä	10	12
kokemus	10	7
osoittamaan	10	11
laitosten	10	9
välttää	10	7
kuulu	10	5
kyseisellä	10	10
toimivan	10	8
vaarantaa	10	9
materiaalien	10	12
sallittava	10	10
vuoropuhelua	10	12
ehdotetut	10	9
sosiaaliset	10	11
ravintoaineita	10	14
