word_form	frequency	length
acuerdo	19	7
einen	19	5
cél	19	3
célkitűzés	19	10
jármű	19	5
rájuk	19	5
végrehajtott	19	12
létrehozására	19	13
csupán	19	6
tegye	19	5
amelyeknek	19	10
kapcsolatosan	19	13
aki	19	3
bocsátott	19	9
tagállamnak	19	11
étrend	19	6
promote	19	7
cannot	19	6
népesség	19	8
feladatok	19	9
feltüntetett	19	12
product	19	7
feltételeit	19	11
hozni	19	5
megfogalmazott	19	14
foodstuffs	19	10
megfelelnek	19	11
korlátozások	19	12
napja	19	5
change	19	6
clearly	19	7
döntés	19	6
véleményét	19	10
tartalmazó	19	10
review	19	6
erőfeszítéseket	19	15
elvét	19	5
kutatás	19	7
adoption	19	8
company	19	7
mechanism	19	9
addition	19	8
applicable	19	10
szembeni	19	8
biztosító	19	9
area	19	4
kapcsolatok	19	11
előirányzott	19	12
gazdag	19	6
importance	19	10
szintjén	19	8
szám	19	4
society	19	7
results	19	7
karin	19	5
régiókban	19	9
amint	19	5
euratom	19	7
nemcsak	19	7
tűnik	19	5
igazságügyi	19	11
körülmények	19	11
azáltal	19	7
accreditation	19	13
network	19	7
si	19	2
hozzájárulnak	19	13
értékek	19	7
állásfoglalásra	19	15
kezdve	19	6
doit	19	4
discriminations	19	15
etats	19	5
támogatását	19	11
vállalkozói	19	11
parlement	19	9
ainsi	19	5
diensteanbieter	19	15
támogatásáról	19	13
térségek	19	8
marine	19	6
létfontosságú	19	13
egyensúly	19	9
cooling	19	7
táj	19	3
akcs	19	4
elvének	18	7
verseny	18	7
felmerülő	18	9
herbert	18	7
statisztikai	18	12
unidades	18	8
art	18	3
játszik	18	7
tartja	18	6
adatokat	18	8
részben	18	7
diese	18	5
tervezett	18	9
végrehajtását	18	13
europäischen	18	12
átmeneti	18	8
idejének	18	8
kérdéses	18	8
rövid	18	5
azért	18	5
szabályozott	18	12
határozott	18	10
érvényes	18	8
szolgáltatás	18	12
évvel	18	5
effect	18	6
telített	18	8
nature	18	6
against	18	7
kellő	18	5
létrehozni	18	10
transparency	18	12
what	18	4
fogyasztói	18	10
feltételeknek	18	13
fényében	18	8
szervezet	18	9
léteznek	18	8
tájékoztatást	18	13
csoportok	18	9
consultation	18	12
wording	18	7
less	18	4
above	18	5
additional	18	10
csökkentése	18	11
szerepe	18	7
biztonsági	18	10
issue	18	5
hatása	18	6
source	18	6
natural	18	7
aspects	18	7
considered	18	10
jelentésébe	18	11
befolyásoló	18	11
itself	18	6
felek	18	5
proposition	18	11
ellenére	18	8
key	18	3
áruk	18	4
kedvezményezett	18	15
szakértők	18	9
non	18	3
zbigniew	18	8
létrejött	18	9
tasks	18	5
tagjai	18	6
létrehozó	18	9
outside	18	7
közé	18	4
hozzájárul	18	10
közlekedés	18	10
ülésén	18	6
ügyekben	18	8
interest	18	8
eredmények	18	10
nyújtandó	18	9
transeuropean	18	13
plans	18	5
állásfoglalást	18	14
direttori	18	9
igazgatója	18	10
szolgáltatásokhoz	18	17
développement	18	13
javier	18	6
vagyok	18	6
szövetségi	18	10
problémák	18	9
koordinációs	18	12
det	18	3
ont	18	3
délocalisations	18	15
agriculture	18	11
fiatal	18	6
leader	18	6
emergencies	18	11
kong	18	4
álláspontjára	17	13
capacity	17	8
bejelentésének	17	14
daniel	17	6
vital	17	5
louis	17	5
évben	17	5
tájékoztatják	17	13
irányelvben	17	11
ihr	17	3
zum	17	3
koordináció	17	11
absatz	17	6
heti	17	4
einem	17	5
sein	17	4
amelyben	17	8
semmilyen	17	9
fizikai	17	7
élelmis	17	7
termékekre	17	10
thus	17	4
étrendben	17	9
establishment	17	13
reduced	17	7
question	17	8
nehéz	17	5
használatát	17	11
kifejezetten	17	12
opinion	17	7
bír	17	3
informed	17	8
developed	17	9
amelyekkel	17	10
groups	17	6
szervezetekkel	17	14
bureaucratic	17	12
engedélyezés	17	12
regard	17	6
megfelel	17	8
reasons	17	7
future	17	6
javára	17	6
role	17	4
low	17	3
whole	17	5
10a	17	3
hozzáférésről	17	13
each	17	4
mlenként	17	8
gonként	17	7
anna	17	4
együttműködve	17	13
force	17	5
származási	17	10
oecd	17	4
external	17	8
untying	17	7
integration	17	11
meghatározni	17	12
együttműködést	17	14
közigazgatási	17	13
another	17	7
elismeri	17	8
finanszírozás	17	13
sajátos	17	7
intézkedésekre	17	14
tartozik	17	8
felhasználásának	17	16
finanszírozási	17	14
összeg	17	6
korai	17	5
információhoz	17	13
technológiai	17	12
felsőoktatási	17	13
kezelésére	17	10
kérdéseket	17	10
infrastructure	17	14
megvalósításának	17	16
elszámolható	17	12
akadályok	17	9
euros	17	5
jegyzőkönyv	17	11
mise	17	4
afin	17	4
adminisztratív	17	14
mesures	17	7
jelöléséről	17	11
euratomszerződés	17	16
széles	17	6
vélem	17	5
aarhus	17	6
av	17	2
jogainak	17	8
felhív	17	6
minőségű	17	8
diverzifikáció	17	14
cselekvések	17	11
intézkedési	17	11
mikronéziai	17	11
forduló	17	7
cotonoui	17	8
veszik	16	6
átlátható	16	9
azonos	16	6
mennyiségét	16	11
született	16	9
vladimír	16	8
parlamento	16	10
este	16	4
minimum	16	7
menetíró	16	8
közösségen	16	10
területükön	16	11
összehangolt	16	12
szubszidiaritás	16	15
túl	16	3
ellenőrzött	16	11
hatékonyságát	16	13
wird	16	4
kialakítása	16	11
rendszert	16	9
pl	16	2
bei	16	3
als	16	3
white	16	5
ország	16	6
ma	16	2
irányelvet	16	10
speciális	16	9
igénybe	16	7
ezenkívül	16	9
helyzetben	16	10
minőségének	16	11
consumption	16	11
approach	16	8
kivételével	16	11
élelmiszerkategória	16	19
összetett	16	9
hatósággal	16	10
pontos	16	6
guarantee	16	9
8a	16	2
nek	16	3
needed	16	6
diet	16	4
elfogadni	16	9
long	16	4
fact	16	4
give	16	4
monitoring	16	10
aims	16	4
következtében	16	13
előnyös	16	7
too	16	3
travail	16	7
jelentőségét	16	12
elegendő	16	8
until	16	5
hatodik	16	7
nettó	16	5
while	16	5
követelmények	16	13
organisations	16	13
jogok	16	5
történik	16	8
hasznos	16	7
improve	16	7
kurt	16	4
martínez	16	8
political	16	9
támogatásokban	16	14
biztosít	16	8
ágazati	16	7
inclusion	16	9
disaster	16	8
partnership	16	11
considers	16	9
részének	16	8
javításához	16	11
megvalósuló	16	11
körében	16	7
navigációs	16	10
emberek	16	7
technológia	16	11
míg	16	3
tartott	16	7
fokozott	16	8
eredményes	16	10
felülvizsgálat	16	14
agreed	16	6
procedura	16	9
támogatásban	16	12
időben	16	6
annual	16	6
investment	16	10
kiemelt	16	7
jelentések	16	10
valutazione	16	11
prevention	16	10
negyedik	16	8
matière	16	7
kialakításában	16	14
avec	16	4
kultúra	16	7
concernant	16	10
vita	16	4
közvetítő	16	9
tanácsadó	16	9
exclusion	16	9
ue	16	2
tagjának	16	8
bizottságának	16	13
biztosítsák	16	11
tegyen	16	6
zuständige	16	10
till	16	4
emergency	16	9
eun	16	3
nyersanyagok	16	12
salamonszigetek	16	15
versenyképes	16	12
erdészet	16	8
gazdaságban	16	11
pénzbeli	16	8
szövegek	15	8
ie	15	2
oly	15	3
legjobb	15	7
possibility	15	11
időpontja	15	9
pilar	15	5
adam	15	4
david	15	5
herczog	15	7
vittorio	15	8
garcía	15	6
zita	15	4
piacának	15	8
stratégiát	15	10
célból	15	6
durch	15	5
vezetési	15	8
átlagos	15	7
sich	15	4
janusz	15	6
alkalmazzák	15	11
jétől	15	5
melynek	15	7
igazoló	15	7
típusú	15	6
feltételeket	15	12
perc	15	4
javítására	15	10
bevezető	15	8
szintén	15	7
tényezők	15	8
szervezeti	15	10
substantiation	15	14
termékeket	15	10
módszerek	15	9
least	15	5
átláthatóság	15	12
introduction	15	12
own	15	3
effective	15	9
facilitate	15	10
competition	15	11
forgalomba	15	10
kijelenti	15	9
mennyiségű	15	10
magasabb	15	8
changes	15	7
average	15	7
bekezdésével	15	12
during	15	6
engedélyt	15	9
contribute	15	10
tulajdonjogok	15	13
date	15	4
tól	15	3
instead	15	7
rather	15	6
impractical	15	11
unacceptable	15	12
shall	15	5
je	15	2
kezdeményezésére	15	16
tartalmaznia	15	12
better	15	6
fa	15	2
regulatory	15	10
central	15	7
kapott	15	6
erősítése	15	9
lehetősége	15	10
alapul	15	6
egyaránt	15	8
folyamat	15	8
rendelkezései	15	13
purpose	15	7
agenda	15	6
cotonou	15	7
érinti	15	6
európában	15	9
jár	15	3
eszköze	15	7
koncessziós	15	11
eszközt	15	7
értelemben	15	10
pusztán	15	7
irat	15	4
attention	15	9
delle	15	5
implementing	15	12
ösztönző	15	8
eredő	15	5
folyamatban	15	11
million	15	7
seán	15	4
neachtain	15	9
igazgatói	15	9
évre	15	4
questione	15	9
esecutivi	15	9
regolamenti	15	11
szexuális	15	9
férfiak	15	7
tous	15	4
megközelítés	15	12
helyzetű	15	8
cadre	15	5
szervnek	15	8
kért	15	4
illegális	15	9
formation	15	9
même	15	4
stratégie	15	9
pomés	15	5
ruiz	15	4
160b	15	4
tud	15	3
stb	15	3
gyakran	15	7
jövőbeni	15	8
normák	15	6
gazdálkodók	15	11
prioritások	15	11
változások	15	10
környezetet	15	11
hamnar	15	6
waters	15	6
franciabekezdés	15	15
göteborgi	15	9
versenyképességének	15	19
katasztrófák	15	12
pesca	15	5
hűtési	15	6
távoli	15	6
turizmus	15	8
disasters	15	9
szerkezetváltások	15	17
ragaszkodik	15	11
álláspontja	14	11
hatékonyság	14	11
meaning	14	7
lenniük	14	7
általuk	14	7
hatékonyan	14	10
umberto	14	7
tovább	14	6
como	14	4
unión	14	5
elisabeth	14	9
hatóságokkal	14	12
kann	14	4
jellegét	14	8
pihenőidő	14	9
formában	14	8
am	14	2
mitgliedstaaten	14	15
lichtenberger	14	13
szerződéses	14	11
ágazatban	14	9
helyezéséről	14	12
fél	14	3
humanitárius	14	12
iránymutatásokat	14	16
képesek	14	7
tényező	14	7
játszanak	14	9
example	14	7
azoknak	14	7
élettani	14	8
applies	14	7
adequate	14	8
nátrium	14	7
recognised	14	10
able	14	4
principles	14	10
jogszabályokban	14	15
register	14	8
versenyképesség	14	15
közelítéséről	14	13
egészség	14	8
kiváltja	14	8
vitamin	14	7
paragraph	14	9
benyújtására	14	12
megelőzően	14	10
anélkül	14	7
komoly	14	6
várható	14	7
hand	14	4
hatásának	14	9
kommunikáció	14	12
prior	14	5
agricultural	14	12
control	14	7
involved	14	8
kockázati	14	9
moreover	14	8
become	14	6
rights	14	6
manufacturers	14	13
flexibility	14	11
goods	14	5
continue	14	8
hatályos	14	8
szerves	14	7
codex	14	5
képezi	14	6
although	14	8
positive	14	8
kezelni	14	7
szükségesek	14	11
többet	14	6
voltára	14	7
human	14	5
increasing	14	10
epa	14	3
trakatellis	14	11
kialakított	14	11
piianoora	14	9
margarita	14	9
mann	14	4
vasúti	14	6
részvételi	14	10
fordítani	14	9
állam	14	5
comitology	14	10
területein	14	10
joint	14	5
conclusion	14	10
milan	14	5
mutual	14	6
előirányzatok	14	13
lásd	14	4
intézményi	14	10
kötelezettségeket	14	17
programokra	14	11
keretet	14	7
kérdések	14	8
finanszírozását	14	15
vállalt	14	7
fejlesztésének	14	14
unióban	14	7
köszönhetően	14	12
efficient	14	9
benyújtják	14	10
felhasználásával	14	16
kézbesítés	14	10
ajánlás	14	7
programnak	14	10
munkálatok	14	10
feltétele	14	9
fejlődést	14	9
construction	14	12
valódi	14	6
miniszter	14	9
early	14	5
rinnovo	14	7
konzultációja	14	13
ok	14	2
egyenlőtlenségek	14	16
lépő	14	4
fait	14	4
figyelem	14	8
támogatni	14	9
tagállamokkal	14	13
vállalati	14	9
politiques	14	10
reformok	14	8
kiadások	14	8
eus	14	3
ebből	14	5
érték	14	5
kevésbé	14	7
szabályozás	14	11
hangsúlyt	14	9
genehmigungen	14	13
kompromiss	14	10
inte	14	4
med	14	3
leur	14	4
világ	14	5
économique	14	10
fejezi	14	6
éghajlatváltozás	14	16
eunak	14	5
simalepényhalkörzet	14	19
halászatról	14	11
megkötéséről	14	12
pacific	14	7
tuna	14	4
potenciál	14	9
lépéseket	14	9
gazdaságok	14	10
stratégiákat	14	12
örökség	14	7
kirekesztés	14	11
vészhelyzetek	14	13
hongkongi	14	9
elfogadására	13	12
kialakítását	13	12
szükségleteket	13	14
furthermore	13	11
laid	13	4
james	13	5
prodi	13	5
résztvevő	13	9
létrehozásának	13	14
europeo	13	7
lo	13	2
importante	13	10
jean	13	4
álláspontjáról	13	14
feltétlenül	13	11
aetr	13	4
alkalmazási	13	11
vor	13	3
2b	13	2
jelentésben	13	11
ab	13	2
sind	13	4
regelungen	13	10
denen	13	5
inés	13	4
ayala	13	5
sender	13	6
georg	13	5
jarzembowski	13	12
luis	13	4
megállapodást	13	13
megkönnyítése	13	13
alkalmazására	13	13
vezető	13	6
tapasztalatok	13	13
aktust	13	6
ellenőrzését	13	12
értékelését	13	11
megengedett	13	11
intézkedést	13	11
melléklete	13	10
te	13	2
egészségügy	13	11
labelling	13	9
termékekkel	13	11
nutrient	13	8
safety	13	6
feltételei	13	10
ismeretek	13	9
test	13	4
me	13	2
responsible	13	11
tájékoztató	13	11
protect	13	7
defined	13	7
follows	13	7
nézve	13	5
éle	13	3
jótékony	13	8
accepted	13	8
covered	13	7
proposals	13	9
függően	13	7
overall	13	7
balanced	13	8
submitted	13	9
jellemzői	13	9
making	13	6
form	13	4
potential	13	9
nyújtson	13	8
nyújthat	13	8
linked	13	6
tesznek	13	7
good	13	4
lakosság	13	8
establishing	13	12
sufficient	13	10
intended	13	8
fully	13	5
business	13	8
kínál	13	5
felsorolt	13	9
cover	13	5
experience	13	10
special	13	7
beyond	13	6
tudja	13	5
megerősíti	13	10
utalás	13	6
treaty	13	6
similar	13	7
criteria	13	8
final	13	5
intake	13	6
values	13	6
catherine	13	9
alexander	13	9
much	13	4
create	13	6
then	13	4
szabványokat	13	12
meghatározó	13	11
amendments	13	10
rate	13	4
studies	13	7
result	13	6
lechner	13	7
tadeusz	13	7
coordination	13	12
kauppi	13	6
érdekeit	13	8
lehetőségeit	13	12
viszonosság	13	11
beszerzési	13	10
ágazatok	13	8
donor	13	5
marad	13	5
efficiency	13	10
employment	13	10
improving	13	9
megvalósításában	13	16
ideje	13	5
kijelölt	13	8
közvetett	13	9
szerepének	13	10
innovációs	13	10
szolgál	13	7
útján	13	5
rendkívüli	13	10
versenyképességét	13	17
szorgalmazza	13	12
területet	13	9
zöld	13	4
mértékét	13	8
függetlenség	13	12
állampolgári	13	12
ügyekre	13	7
private	13	7
meeting	13	7
klausheiner	13	11
lehne	13	5
akkreditációs	13	13
ügynökségek	13	11
készítsen	13	9
gyakorlati	13	10
újabb	13	5
giuridico	13	9
programot	13	9
környezetvédelem	13	16
tennie	13	6
programming	13	11
nyilvánosságot	13	14
végrehajtásában	13	15
rates	13	5
competitiveness	13	15
befektetési	13	11
transposition	13	13
starkevičiūtė	13	13
dal	13	3
sulla	13	5
értékelése	13	10
faji	13	4
objectifs	13	9
társadalomban	13	13
fonds	13	5
comme	13	5
dispositions	13	12
elengedhetetlen	13	15
célkitűzéseinek	13	15
geogheganquinn	13	14
mentesítési	13	11
főbb	13	4
pénzügyek	13	9
csökkentését	13	12
fejlesztését	13	12
megelőzése	13	10
modell	13	6
megfelelés	13	10
bíróságon	13	9
aufgrund	13	8
ismételten	13	10
munkahelyteremtés	13	17
entreprise	13	10
erdőgazdálkodási	13	16
kialakításához	13	14
stratégique	13	11
körzet	13	6
islas	13	5
export	13	6
élők	13	4
fűtési	13	6
mechanizmusok	13	13
electricity	13	11
szellem	13	7
termelés	13	8
gyakorlatok	13	11
címzett	13	7
értékét	13	7
országokat	13	10
növények	13	8
részvények	13	10
shareholders	13	12
doha	13	4
multilaterális	13	14
conference	13	10
round	13	5
meghatározására	12	15
jóvá	12	4
lambert	12	7
miguélez	12	8
ramos	12	5
comunitaria	12	11
stavros	12	7
jerzy	12	5
giovanni	12	8
szállításra	12	11
összehangolásáról	12	17
elvével	12	7
eléréséhez	12	10
gemeinsamen	12	11
sollte	12	6
ellenőrizni	12	11
származik	12	9
änderungsanträge	12	16
biztonságos	12	11
törekedni	12	9
irányelvvel	12	11
unter	12	5
egymást	12	7
er	12	2
sie	12	3
philip	12	6
patrick	12	7
com	12	3
javaslatra	12	10
hét	12	3
írja	12	4
készült	12	7
pihenőidőt	12	10
négy	12	4
feltételeinek	12	13
elismert	12	8
alkalmazásának	12	14
végrehajtásához	12	15
intézkedésekről	12	15
előírásainak	12	12
iratot	12	6
megadott	12	8
fogyasztókat	12	12
kívánt	12	6
zsír	12	4
só	12	2
bizottságra	12	11
various	12	7
listáját	12	8
knowledge	12	9
február	12	7
lista	12	5
involvement	12	11
kialakulását	12	12
egészében	12	9
vennie	12	6
állításokra	12	11
themselves	12	10
jo	12	2
alapulnak	12	9
alapjául	12	8
állítást	12	8
limits	12	6
írásban	12	7
gyártó	12	6
practice	12	8
határoz	12	7
jogát	12	5
határidőn	12	9
ásványi	12	7
abandoned	12	9
sz	12	2
recent	12	6
organisation	12	12
related	12	7
jelzést	12	7
közölt	12	6
possibilities	12	13
meet	12	4
pursuant	12	8
magát	12	5
kérvényező	12	10
határidőt	12	9
permitted	12	9
fats	12	4
zdzisław	12	8
fogyasztóvédelmi	12	16
paper	12	5
june	12	4
limit	12	5
help	12	4
kellőképpen	12	11
szabályairól	12	12
communications	12	14
hiánya	12	6
szükségessé	12	11
hatások	12	7
allowing	12	8
kezelése	12	8
megóvása	12	8
applying	12	8
significant	12	11
tartalom	12	8
joseph	12	6
antonios	12	8
economy	12	7
jeanpaul	12	8
gauzès	12	6
elfogadta	12	9
megszüntetésére	12	15
megszerzésére	12	13
eljárásban	12	10
subsidies	12	9
country	12	7
target	12	6
carry	12	5
elfogadásának	12	13
luisa	12	5
manolis	12	7
mavrommatis	12	11
magába	12	6
7a	12	2
egyrészt	12	8
másrészt	12	8
diverse	12	7
director	12	8
performance	12	11
függenek	12	8
fellépés	12	8
szintjét	12	8
kidolgozni	12	10
kérdést	12	7
anyagi	12	6
biztosítandó	12	12
rá	12	2
ehhez	12	5
megvalósítására	12	15
programra	12	9
citizens	12	8
ellen	12	5
justice	12	7
event	12	5
bauer	12	5
berger	12	6
hanspeter	12	9
zwiefka	12	7
megbízható	12	10
kialakítani	12	11
jogosultság	12	11
direttiva	12	9
bert	12	4
doorn	12	5
támogatásának	12	13
határozattal	12	12
átszelő	12	7
growth	12	6
strategic	12	9
eligible	12	8
multiannual	12	11
subsidy	12	7
hatását	12	7
eines	12	5
berendezések	12	12
dell	12	4
rosa	12	4
esélyegyenlőség	12	15
nőjogi	12	6
közösséget	12	10
megkülönböztetést	12	17
communautaire	12	13
döntő	12	5
toutes	12	6
lehetőségét	12	11
dokumentum	12	10
mozdítani	12	9
stratégiájának	12	14
szervezeteket	12	13
vue	12	3
directives	12	10
határozatára	12	12
konzultált	12	10
ír	12	2
csoport	12	7
kérdésre	12	8
unióról	12	7
javítani	12	8
eredményeiről	12	13
velük	12	5
tagjaként	12	9
kifejlesztése	12	13
intézkedésekkel	12	15
kedvezőtlen	12	11
iles	12	4
braghetto	12	9
bevezetése	12	10
forrásokat	12	10
ellenőrzése	12	11
spanyol	12	7
kitűzött	12	8
felhasználása	12	13
kidolgozása	12	11
főként	12	6
támogató	12	8
céljainak	12	9
megközelítést	12	13
zajló	12	5
problémát	12	9
védelméhez	12	10
ésszerű	12	7
anbieter	12	8
welche	12	6
ett	12	3
küldöttség	12	10
régióban	12	8
tegyenek	12	8
élethosszig	12	11
indítványába	12	12
dinamikus	12	9
biztosítaniuk	12	13
életminőség	12	11
tevékenységekre	12	15
durable	12	7
terület	12	7
tartsák	12	7
salomón	12	7
stocks	12	6
kiadott	12	7
kereslet	12	8
munkaerőpiacra	12	14
felszámolása	12	12
átvevő	12	6
növekedésért	12	12
álláspontot	11	11
megfeleljenek	11	13
költségeket	11	11
befektetések	11	12
longterm	11	8
reul	11	4
gonzález	11	8
közlemény	11	9
estadísticas	11	12
caso	11	4
ponente	11	7
végző	11	5
végrehajtó	11	10
végrehajtás	11	11
megvalósítható	11	14
járművezetők	11	12
setzt	11	5
wie	11	3
ellenőrzéseket	11	14
parlaments	11	10
végrehajtani	11	12
különféle	11	9
tartani	11	7
ba	11	2
szigorú	11	7
kal	11	3
kerülnek	11	8
partnerek	11	9
wurden	11	6
paolo	11	5
bogusław	11	8
willi	11	5
piecyk	11	6
közösségnek	11	11
meghatározását	11	14
adni	11	4
munkát	11	6
hosszabb	11	8
kisebb	11	6
vezet	11	5
óra	11	3
maga	11	4
bekezdésnek	11	11
héten	11	5
betegségek	11	10
szintje	11	7
ajánlott	11	8
relation	11	8
efsa	11	4
felhasználásra	11	14
működésében	11	11
kockázatának	11	12
problem	11	7
raise	11	5
recognition	11	11
zsírsavak	11	9
kér	11	3
vona	11	4
address	11	7
stage	11	5
research	11	8
tüntetni	11	8
különbséget	11	11
prevent	11	7
fontosságára	11	12
utalnak	11	7
burden	11	6
allowed	11	7
benyújtani	11	10
napjától	11	8
every	11	5
felel	11	5
amíg	11	4
arrangements	11	12
törekszik	11	9
fenn	11	4
szövegét	11	8
továbbítja	11	10
határozatok	11	11
ötödik	11	6
legfőbb	11	7
accordingly	11	11
diets	11	5
lasting	11	7
conducted	11	9
associated	11	10
nyújtsanak	11	10
iv	11	2
consequences	11	12
might	11	5
járó	11	4
welcomes	11	8
introduce	11	9
regulations	11	11
line	11	4
fiziológiai	11	11
applied	11	7
remain	11	6
kezelését	11	9
zsírokban	11	9
recommendation	11	14
joel	11	4
hasse	11	5
evans	11	5
florenz	11	7
erna	11	4
hennicotschoepges	11	17
othmar	11	6
karas	11	5
bizottsága	11	10
nyitott	11	7
részvételével	11	13
közösen	11	7
mechanizmust	11	12
world	11	5
ownership	11	9
integrated	11	10
difficult	11	9
large	11	5
határozzák	11	10
tájékoztatási	11	13
millenniumi	11	11
territorial	11	11
szükségszerű	11	12
feletti	11	7
protocol	11	8
tartva	11	6
nevében	11	7
irányadó	11	8
ügyek	11	5
reached	11	7
közszolgáltatások	11	17
tagjainak	11	9
képviselőinek	11	13
szakaszok	11	9
áron	11	4
jellegére	11	9
valószínű	11	9
földi	11	5
összeget	11	8
célokat	11	7
hiszen	11	6
együttműködésben	11	16
körülbelül	11	10
világosan	11	9
infrastruktúrák	11	15
terjed	11	6
bel	11	3
serve	11	5
concluded	11	9
adózási	11	7
képviselője	11	11
iránt	11	5
személyes	11	9
kiterjedő	11	9
creditors	11	9
aloyzas	11	7
sakalas	11	7
